page_id,url,img,name,cardType,color,hp,bloom,arts1_text,arts1_icons,arts1_tokkou,arts2_text,arts2_icons,arts2_tokkou,arts3_text,arts3_icons,arts3_tokkou,keyword1,keyword2,keywordEffect,baton,extra,rarity,number,product1,product2,product3,product4,product5,tag1,tag2,tag3,tag4,tag5,tag6
1454,https://hololive-official-cardgame.com/cardlist/?id=1454&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hSD09-004_P.png,宝鐘マリン,ホロメン,赤,200,2nd,"3期生の絆　60
自分のステージに〈宝鐘マリン〉以外の#3期生を持つホロメンがいるなら、自分のデッキを1枚引く。",赤,黄+50,"キミたちと水平線の向こう側へ　120
相手のセンターホロメンとコラボホロメンに、自分のステージの異なるカード名の#3期生を持つホロメン1人につき、特殊ダメージ10を与える。","赤,赤,◇",黄+50,,,,,,,2,,P,hSD09-004,PRカード,,,,,#JP,#3期生,#絵,#海,,
1151,https://hololive-official-cardgame.com/cardlist/?id=1151&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD09/hSD09-005_C.png,白銀ノエル,ホロメン,白,100,Debut,夏が来たぞー！　20,◇,,,,,,,,3期生の海の家,,このターンの間、自分のステージの異なるカード名の#3期生を持つホロメン1人につき、自分のセンターポジションの2ndホロメンのアーツ+10。,1,,C,hSD09-005,スタートデッキ 赤 宝鐘マリン,,,,,#JP,#3期生,#お酒,#サマー,,
1161,https://hololive-official-cardgame.com/cardlist/?id=1161&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hSD09-005_P.png,白銀ノエル,ホロメン,白,100,Debut,夏が来たぞー！　20,◇,,,,,,,,3期生の海の家,,このターンの間、自分のステージの異なるカード名の#3期生を持つホロメン1人につき、自分のセンターポジションの2ndホロメンのアーツ+10。,1,,P,hSD09-005,PRカード,,,,,#JP,#3期生,#お酒,#サマー,,
1152,https://hololive-official-cardgame.com/cardlist/?id=1152&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD09/hSD09-006_C.png,兎田ぺこら,ホロメン,緑,90,Debut,ご注文のかき氷ぺこ！　10,◇,,,,,,,,あんたたち働くぺこー！,,自分が後攻で最初のターンなら、自分のエールデッキの上から1枚を、自分の#3期生を持つホロメンに送る。,1,,C,hSD09-006,スタートデッキ 赤 宝鐘マリン,,,,,#JP,#3期生,#ケモミミ,#サマー,,
1162,https://hololive-official-cardgame.com/cardlist/?id=1162&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hSD09-006_P.png,兎田ぺこら,ホロメン,緑,90,Debut,ご注文のかき氷ぺこ！　10,◇,,,,,,,,あんたたち働くぺこー！,,自分が後攻で最初のターンなら、自分のエールデッキの上から1枚を、自分の#3期生を持つホロメンに送る。,1,,P,hSD09-006,PRカード,,,,,#JP,#3期生,#ケモミミ,#サマー,,
1153,https://hololive-official-cardgame.com/cardlist/?id=1153&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD09/hSD09-007_C.png,不知火フレア,ホロメン,黄,100,Debut,冷たいものお待ちどうさま♪　80,"◇,◇,◇",,,,,,,,クールダウンしよ,,[コラボポジション限定]相手のターンで、このホロメンがダウンした時、自分のライフが相手より少ないなら、自分の減るライフ-1。,1,,C,hSD09-007,スタートデッキ 赤 宝鐘マリン,,,,,#JP,#3期生,#ハーフエルフ,#サマー,,
1163,https://hololive-official-cardgame.com/cardlist/?id=1163&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hSD09-007_P.png,不知火フレア,ホロメン,黄,100,Debut,冷たいものお待ちどうさま♪　80,"◇,◇,◇",,,,,,,,クールダウンしよ,,[コラボポジション限定]相手のターンで、このホロメンがダウンした時、自分のライフが相手より少ないなら、自分の減るライフ-1。,1,,P,hSD09-007,PRカード,,,,,#JP,#3期生,#ハーフエルフ,#サマー,,
1457,https://hololive-official-cardgame.com/cardlist/?id=1457&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD10/hSD10-002_C.png,輪堂千速,ホロメン,緑,110,Debut,はじまりんど～～～！　30,◇,,,,,,,,,,,1,このホロメンはデッキに何枚でも入れられる,C,hSD10-002,スタートデッキ FLOW GLOW 推し 輪堂千速,,,,,#DEV_IS,#FLOW GLOW,,,,
1722,https://hololive-official-cardgame.com/cardlist/?id=1722&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hSD10-002_P.png,輪堂千速,ホロメン,緑,110,Debut,はじまりんど～～～！　30,◇,,,,,,,,,,,1,このホロメンはデッキに何枚でも入れられる,P,hSD10-002,PRカード,,,,,#DEV_IS,#FLOW GLOW,,,,
1900,https://hololive-official-cardgame.com/cardlist/?id=1900&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP07/hSD10-002_02_C.png,輪堂千速,ホロメン,緑,110,Debut,はじまりんど～～～！　30,◇,,,,,,,,,,,1,このホロメンはデッキに何枚でも入れられる,C,hSD10-002,ディーヴァフィーバー,,,,,#DEV_IS,#FLOW GLOW,,,,
1458,https://hololive-official-cardgame.com/cardlist/?id=1458&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD10/hSD10-003_C.png,輪堂千速,ホロメン,緑,170,1st,エンジン全開 演じない自然体　30,◇,,全身全霊 越えてく限界　80,"緑,◇,◇",,,,,,,,1,,C,hSD10-003,スタートデッキ FLOW GLOW 推し 輪堂千速,,,,,#DEV_IS,#FLOW GLOW,,,,
1459,https://hololive-official-cardgame.com/cardlist/?id=1459&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD10/hSD10-004_U.png,輪堂千速,ホロメン,緑,150,1st,"パワフルな運転手だよ！　50
自分のステージに#FLOW GLOWを持つホロメンが3人以上いるなら、自分のエールデッキの上から1枚を自分のバックホロメンに送れる。","緑,◇",,,,,,,,300馬力だよ！,,自分の推しホロメンが〈輪堂千速〉で、相手のステージに1stホロメンがいるなら、このターンにBloomしたこのホロメンは、自分の手札の2ndホロメンを使ってもう1回Bloomできる。,1,,U,hSD10-004,スタートデッキ FLOW GLOW 推し 輪堂千速,,,,,#DEV_IS,#FLOW GLOW,,,,
1460,https://hololive-official-cardgame.com/cardlist/?id=1460&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD10/hSD10-005_U.png,輪堂千速,ホロメン,緑,160,1st,"行きます！！！！　20+
このターンに自分のホロメンがBloomしていたなら、このターンの間、自分のステージの〈輪堂千速〉1人のアーツ+20。",緑,,,,,,,,FLOW GLOWのDJ兼運転手担当,,自分のアーカイブの#FLOW GLOWを持つホロメン1～3枚を好きな順でデッキの下に戻せる。ホロメン3枚をデッキに戻したなら、自分のエールデッキの上から1枚を自分のホロメンに送れる。,1,,U,hSD10-005,スタートデッキ FLOW GLOW 推し 輪堂千速,,,,,#DEV_IS,#FLOW GLOW,,,,
1461,https://hololive-official-cardgame.com/cardlist/?id=1461&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD10/hSD10-006_RR.png,輪堂千速,ホロメン,緑,200,2nd,"鼓動の操縦者　80+
このターンに自分のホロメンがBloomしていたなら、このアーツ+50。","緑,◇",白+50,"アクセラビートブレイズ　140
このアーツで相手のセンターホロメンをダウンさせた時、与えたダメージが残りHPをオーバーしていたなら、オーバーしたダメージ30につき、自分のエールデッキの上から1枚を自分のバックホロメン1人に送る。","緑,◇,◇",白+50,,,,,,,2,,RR,hSD10-006,スタートデッキ FLOW GLOW 推し 輪堂千速,,,,,#DEV_IS,#FLOW GLOW,,,,
2144,https://hololive-official-cardgame.com/cardlist/?id=2144&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hSD10-006_P.png,輪堂千速,ホロメン,緑,200,2nd,"鼓動の操縦者　80+
このターンに自分のホロメンがBloomしていたなら、このアーツ+50。","緑,◇",白+50,"アクセラビートブレイズ　140
このアーツで相手のセンターホロメンをダウンさせた時、与えたダメージが残りHPをオーバーしていたなら、オーバーしたダメージ30につき、自分のエールデッキの上から1枚を自分のバックホロメン1人に送る。","緑,◇,◇",白+50,,,,,,,2,,P,hSD10-006,PRカード,,,,,#DEV_IS,#FLOW GLOW,,,,
1462,https://hololive-official-cardgame.com/cardlist/?id=1462&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD10/hSD10-007_C.png,綺々羅々ヴィヴィ,ホロメン,紫,120,Debut,ん〜〜〜〜〜ッヴィヴィ〜！　20,◇,,,,,,,,,,,1,このホロメンはデッキに何枚でも入れられる,C,hSD10-007,スタートデッキ FLOW GLOW 推し 輪堂千速,,,,,#DEV_IS,#FLOW GLOW,,,,
1725,https://hololive-official-cardgame.com/cardlist/?id=1725&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hSD10-007_P.png,綺々羅々ヴィヴィ,ホロメン,紫,120,Debut,ん〜〜〜〜〜ッヴィヴィ〜！　20,◇,,,,,,,,,,,1,このホロメンはデッキに何枚でも入れられる,P,hSD10-007,PRカード,,,,,#DEV_IS,#FLOW GLOW,,,,
1463,https://hololive-official-cardgame.com/cardlist/?id=1463&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD10/hSD10-008_C.png,綺々羅々ヴィヴィ,ホロメン,紫,130,1st,そこに愛はあるんや！　30,◇,,,,,,,,FLOW GLOWのメイク担当,,相手の手札すべてを見る。その中にサポートカードがあるなら、自分のデッキを1枚引く。,1,,C,hSD10-008,スタートデッキ FLOW GLOW 推し 輪堂千速,,,,,#DEV_IS,#FLOW GLOW,,,,
1464,https://hololive-official-cardgame.com/cardlist/?id=1464&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD10/hSD10-009_RR.png,綺々羅々ヴィヴィ,ホロメン,紫,200,2nd,"ヴィジランスヴィーナス　80+
相手の手札1枚につき、このアーツ+10。","紫,◇",青+50,,,,,,,美の求道者,,自分のデッキの上から、相手の手札と同じ枚数を見る。その中から、カード1枚を手札に加える。そして残ったカードをデッキに戻してシャッフルする。,2,,RR,hSD10-009,スタートデッキ FLOW GLOW 推し 輪堂千速,,,,,#DEV_IS,#FLOW GLOW,,,,
2145,https://hololive-official-cardgame.com/cardlist/?id=2145&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hSD10-009_P.png,綺々羅々ヴィヴィ,ホロメン,紫,200,2nd,"ヴィジランスヴィーナス　80+
相手の手札1枚につき、このアーツ+10。","紫,◇",青+50,,,,,,,美の求道者,,自分のデッキの上から、相手の手札と同じ枚数を見る。その中から、カード1枚を手札に加える。そして残ったカードをデッキに戻してシャッフルする。,2,,P,hSD10-009,PRカード,,,,,#DEV_IS,#FLOW GLOW,,,,
1465,https://hololive-official-cardgame.com/cardlist/?id=1465&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD10/hSD10-010_RR.png,響咲リオナ,ホロメン,◇,170,Spot,"RIONA IN DA HOUSE～!　50+
自分のステージに#FLOW GLOWを持つ2nd以上のホロメンがいるなら、このアーツ+30。","◇,◇",,,,,,,,私の元においで～っ,,自分の手札1枚をアーカイブできる:自分のデッキから、[コラボエフェクトと#FLOW GLOWを持つホロメン]1枚を公開し、手札に加える。そしてデッキをシャッフルする。,,このホロメンはBloomできない,RR,hSD10-010,スタートデッキ FLOW GLOW 推し 輪堂千速,スタートデッキ FLOW GLOW 推し 虎金妃笑虎,,,,#DEV_IS,#FLOW GLOW,,,,
2146,https://hololive-official-cardgame.com/cardlist/?id=2146&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hSD10-010_P.png,響咲リオナ,ホロメン,◇,170,Spot,"RIONA IN DA HOUSE～!　50+
自分のステージに#FLOW GLOWを持つ2nd以上のホロメンがいるなら、このアーツ+30。","◇,◇",,,,,,,,私の元においで～っ,,自分の手札1枚をアーカイブできる:自分のデッキから、[コラボエフェクトと#FLOW GLOWを持つホロメン]1枚を公開し、手札に加える。そしてデッキをシャッフルする。,,このホロメンはBloomできない,P,hSD10-010,PRカード,,,,,#DEV_IS,#FLOW GLOW,,,,
1470,https://hololive-official-cardgame.com/cardlist/?id=1470&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD11/hSD11-002_C.png,虎金妃笑虎,ホロメン,黄,130,Debut,ニコたんが～来たァー！　20,◇,,,,,,,,,,,1,このホロメンはデッキに何枚でも入れられる,C,hSD11-002,スタートデッキ FLOW GLOW 推し 虎金妃笑虎,,,,,#DEV_IS,#FLOW GLOW,,,,
1726,https://hololive-official-cardgame.com/cardlist/?id=1726&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hSD11-002_P.png,虎金妃笑虎,ホロメン,黄,130,Debut,ニコたんが～来たァー！　20,◇,,,,,,,,,,,1,このホロメンはデッキに何枚でも入れられる,P,hSD11-002,PRカード,,,,,#DEV_IS,#FLOW GLOW,,,,
1907,https://hololive-official-cardgame.com/cardlist/?id=1907&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP07/hSD11-002_02_C.png,虎金妃笑虎,ホロメン,黄,130,Debut,ニコたんが～来たァー！　20,◇,,,,,,,,,,,1,このホロメンはデッキに何枚でも入れられる,C,hSD11-002,ディーヴァフィーバー,,,,,#DEV_IS,#FLOW GLOW,,,,
1471,https://hololive-official-cardgame.com/cardlist/?id=1471&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD11/hSD11-003_C_re.png,虎金妃笑虎,ホロメン,黄,180,1st,にこと出会えたの何かのキセキ　50,"◇,◇",,期待せよ 牙で噛まれちゃうシゲキ　80,"◇,◇,◇",,,,,,,,2,,C,hSD11-003,スタートデッキ FLOW GLOW 推し 虎金妃笑虎,,,,,#DEV_IS,#FLOW GLOW,,,,
1472,https://hololive-official-cardgame.com/cardlist/?id=1472&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD11/hSD11-004_U_re.png,虎金妃笑虎,ホロメン,黄,150,1st,"自分の人生すらも捧げられる　30
自分のエールデッキの上から1枚を自分の〈虎金妃笑虎〉に送れる。","黄,◇",,,,,,,,人を笑顔にするためならば,,自分のステージのエール2枚をアーカイブできる:自分のアーカイブの〈虎金妃笑虎〉1枚を手札に戻す。,1,,U,hSD11-004,スタートデッキ FLOW GLOW 推し 虎金妃笑虎,,,,,#DEV_IS,#FLOW GLOW,,,,
1473,https://hololive-official-cardgame.com/cardlist/?id=1473&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD11/hSD11-005_U.png,虎金妃笑虎,ホロメン,黄,160,1st,"百折不撓　30+
自分のステージにエールが5枚以上あるなら、このアーツ+20。",黄,,,,,,,,FLOW GLOWのお笑い担当,,自分のアーカイブのエール1枚を自分の#FLOW GLOWを持つバックホロメンに送れる。,1,,U,hSD11-005,スタートデッキ FLOW GLOW 推し 虎金妃笑虎,,,,,#DEV_IS,#FLOW GLOW,,,,
1474,https://hololive-official-cardgame.com/cardlist/?id=1474&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD11/hSD11-006_RR.png,虎金妃笑虎,ホロメン,黄,210,2nd,"虎嘯風生　40+
このホロメンのエールを好きな枚数アーカイブできる:アーカイブしたエール1枚につき、このアーツ+40。",黄,赤+50,,,,,,,戯笑の使者,,自分のパフォーマンスステップが開始する時、自分の手札の#FLOW GLOWを持つホロメン1枚をアーカイブできる:自分のアーカイブの黄エール1枚を自分の〈虎金妃笑虎〉に送る。,2,,RR,hSD11-006,スタートデッキ FLOW GLOW 推し 虎金妃笑虎,,,,,#DEV_IS,#FLOW GLOW,,,,
2147,https://hololive-official-cardgame.com/cardlist/?id=2147&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hSD11-006_P.png,虎金妃笑虎,ホロメン,黄,210,2nd,"虎嘯風生　40+
このホロメンのエールを好きな枚数アーカイブできる:アーカイブしたエール1枚につき、このアーツ+40。",黄,赤+50,,,,,,,戯笑の使者,,自分のパフォーマンスステップが開始する時、自分の手札の#FLOW GLOWを持つホロメン1枚をアーカイブできる:自分のアーカイブの黄エール1枚を自分の〈虎金妃笑虎〉に送る。,2,,P,hSD11-006,PRカード,,,,,#DEV_IS,#FLOW GLOW,,,,
1475,https://hololive-official-cardgame.com/cardlist/?id=1475&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD11/hSD11-007_C.png,水宮枢,ホロメン,青,120,Debut,"しゅぴしゅわー　20
相手のセンターポジションのホロメン1人は、次の相手のターンが終了するまでバトンタッチに必要な無色+1。",◇,,,,,,,,,,,1,このホロメンはデッキに何枚でも入れられる,C,hSD11-007,スタートデッキ FLOW GLOW 推し 虎金妃笑虎,,,,,#DEV_IS,#FLOW GLOW,,,,
1724,https://hololive-official-cardgame.com/cardlist/?id=1724&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hSD11-007_P.png,水宮枢,ホロメン,青,120,Debut,"しゅぴしゅわー　20
相手のセンターポジションのホロメン1人は、次の相手のターンが終了するまでバトンタッチに必要な無色+1。",◇,,,,,,,,,,,1,このホロメンはデッキに何枚でも入れられる,P,hSD11-007,PRカード,,,,,#DEV_IS,#FLOW GLOW,,,,
1476,https://hololive-official-cardgame.com/cardlist/?id=1476&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD11/hSD11-008_C.png,水宮枢,ホロメン,青,160,1st,"愛は時間ですよ　30
このアーツの対象が相手のバトンタッチに必要な無色が2つ以上のホロメンなら、自分のエールデッキの上から1枚を自分のバックホロメンに送る。",◇,,,,,,,,FLOW GLOWのえらい宣伝担当,,相手のセンターポジションのホロメン1人は、次の相手のターンが終了するまでバトンタッチに必要な無色+1。,1,,C,hSD11-008,スタートデッキ FLOW GLOW 推し 虎金妃笑虎,,,,,#DEV_IS,#FLOW GLOW,,,,
1742,https://hololive-official-cardgame.com/cardlist/?id=1742&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hSD11-008_P.png,水宮枢,ホロメン,青,160,1st,"愛は時間ですよ　30
このアーツの対象が相手のバトンタッチに必要な無色が2つ以上のホロメンなら、自分のエールデッキの上から1枚を自分のバックホロメンに送る。",◇,,,,,,,,FLOW GLOWのえらい宣伝担当,,相手のセンターポジションのホロメン1人は、次の相手のターンが終了するまでバトンタッチに必要な無色+1。,1,,P,hSD11-008,PRカード,,,,,#DEV_IS,#FLOW GLOW,,,,
1477,https://hololive-official-cardgame.com/cardlist/?id=1477&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD11/hSD11-009_RR.png,水宮枢,ホロメン,青,210,2nd,"スゥイートオブセッション　100
このアーツの対象のホロメンに、そのホロメンのバトンタッチに必要な無色1つにつき、特殊ダメージ10を与える。","青,◇",紫+50,,,,,,,感情の伝令者,,相手のセンターポジションのホロメン1人は、次の相手のターンが終了するまでバトンタッチに必要な無色+3。,2,,RR,hSD11-009,スタートデッキ FLOW GLOW 推し 虎金妃笑虎,,,,,#DEV_IS,#FLOW GLOW,,,,
2148,https://hololive-official-cardgame.com/cardlist/?id=2148&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hSD11-009_P.png,水宮枢,ホロメン,青,210,2nd,"スゥイートオブセッション　100
このアーツの対象のホロメンに、そのホロメンのバトンタッチに必要な無色1つにつき、特殊ダメージ10を与える。","青,◇",紫+50,,,,,,,感情の伝令者,,相手のセンターポジションのホロメン1人は、次の相手のターンが終了するまでバトンタッチに必要な無色+3。,2,,P,hSD11-009,PRカード,,,,,#DEV_IS,#FLOW GLOW,,,,
